 i  j inwind            r        theta           v_x          v_y           v_z          rho          t_e        t_rad
37 27      0 5.272871e+14 8.100000e+01  6.247324e+08 0.000000e+00 -2.360735e+08 6.148104e-13 4.406062e+04 4.895624e+04
37 28      0 5.272871e+14 8.400000e+01  5.702067e+08 0.000000e+00 -2.464027e+08 9.135461e-13 4.650637e+04 5.167374e+04
37 29      0 5.272871e+14 8.700000e+01  5.260570e+08 0.000000e+00 -1.637730e+08 1.064114e-12 4.738329e+04 5.264810e+04
37 30     -1 5.272871e+14 9.000000e+01  5.097317e+08 0.000000e+00  3.873432e+06 0.000000e+00 0.000000e+00 0.000000e+00
37 31     -1 5.272871e+14 9.000000e+01  5.097317e+08 0.000000e+00  3.873432e+06 0.000000e+00 0.000000e+00 0.000000e+00
38  0     -1 5.659050e+14 0.000000e+00 -4.255374e+09 0.000000e+00  9.172450e+09 0.000000e+00 0.000000e+00 0.000000e+00
38  1     -1 5.659050e+14 3.000000e+00  1.323157e+09 0.000000e+00  2.104752e+10 0.000000e+00 0.000000e+00 0.000000e+00
38  2      0 5.659050e+14 6.000000e+00  3.015837e+09 0.000000e+00  2.227133e+10 6.638149e-15 6.813454e+04 7.570505e+04
38  3      0 5.659050e+14 9.000000e+00  3.614676e+09 0.000000e+00  1.733838e+10 9.133945e-15 6.157916e+04 6.842129e+04
38  4      0 5.659050e+14 1.200000e+01  3.304937e+09 0.000000e+00  1.191458e+10 1.084589e-14 5.775747e+04 6.417497e+04
38  5      0 5.659050e+14 1.500000e+01  3.004546e+09 0.000000e+00  8.477683e+09 1.287069e-14 5.530850e+04 6.145389e+04
38  6      0 5.659050e+14 1.800000e+01  2.869831e+09 0.000000e+00  6.525499e+09 1.437871e-14 5.318833e+04 5.909814e+04
38  7      0 5.659050e+14 2.100000e+01  2.777570e+09 0.000000e+00  5.269865e+09 1.510825e-14 5.065057e+04 5.627842e+04
38  8      0 5.659050e+14 2.400000e+01  2.774007e+09 0.000000e+00  4.472588e+09 1.496778e-14 4.879469e+04 5.421632e+04
38  9      0 5.659050e+14 2.700000e+01  2.816552e+09 0.000000e+00  3.971351e+09 1.417784e-14 4.773188e+04 5.303542e+04
38 10      0 5.659050e+14 3.000000e+01  2.872192e+09 0.000000e+00  3.599452e+09 1.312172e-14 4.696446e+04 5.218273e+04
38 11      0 5.659050e+14 3.300000e+01  2.907430e+09 0.000000e+00  3.267072e+09 1.218248e-14 4.646946e+04 5.163273e+04
38 12      0 5.659050e+14 3.600000e+01  2.915091e+09 0.000000e+00  2.928627e+09 1.153938e-14 4.610485e+04 5.122761e+04
38 13      0 5.659050e+14 3.900000e+01  2.891271e+09 0.000000e+00  2.579729e+09 1.130018e-14 4.562924e+04 5.069916e+04
38 14      0 5.659050e+14 4.200000e+01  2.835020e+09 0.000000e+00  2.234501e+09 1.147540e-14 4.490213e+04 4.989125e+04
38 15      0 5.659050e+14 4.500000e+01  2.732180e+09 0.000000e+00  1.876955e+09 1.221696e-14 4.392134e+04 4.880149e+04
38 16      0 5.659050e+14 4.800000e+01  2.574263e+09 0.000000e+00  1.508464e+09 1.367726e-14 4.289388e+04 4.765986e+04
38 17      0 5.659050e+14 5.100000e+01  2.352929e+09 0.000000e+00  1.142231e+09 1.585511e-14 4.185917e+04 4.651019e+04
38 18      0 5.659050e+14 5.400000e+01  2.080199e+09 0.000000e+00  8.090942e+08 1.857502e-14 4.074436e+04 4.527151e+04
38 19      0 5.659050e+14 5.700000e+01  1.786268e+09 0.000000e+00  5.445845e+08 2.226921e-14 3.959575e+04 4.399528e+04
38 20      0 5.659050e+14 6.000000e+01  1.501358e+09 0.000000e+00  3.487519e+08 2.901631e-14 3.855431e+04 4.283812e+04
38 21      0 5.659050e+14 6.300000e+01  1.262301e+09 0.000000e+00  2.003480e+08 4.083827e-14 3.772392e+04 4.191546e+04
38 22      0 5.659050e+14 6.600000e+01  1.079861e+09 0.000000e+00  8.159204e+07 5.788006e-14 3.700986e+04 4.112207e+04
38 23      0 5.659050e+14 6.900000e+01  9.471872e+08 0.000000e+00 -1.496998e+07 8.154940e-14 3.638491e+04 4.042767e+04
38 24      0 5.659050e+14 7.200000e+01  8.536130e+08 0.000000e+00 -9.412009e+07 1.128530e-13 3.597378e+04 3.997087e+04
38 25      0 5.659050e+14 7.500000e+01  7.837348e+08 0.000000e+00 -1.632596e+08 1.532695e-13 3.589015e+04 3.987794e+04
38 26      0 5.659050e+14 7.800000e+01  7.195246e+08 0.000000e+00 -2.252798e+08 2.121362e-13 3.623598e+04 4.026219e+04
38 27      0 5.659050e+14 8.100000e+01  6.518466e+08 0.000000e+00 -2.725747e+08 2.894602e-13 3.677963e+04 4.086626e+04
38 28      0 5.659050e+14 8.400000e+01  5.838342e+08 0.000000e+00 -2.704130e+08 3.901498e-13 3.756512e+04 4.173902e+04
38 29      0 5.659050e+14 8.700000e+01  5.312633e+08 0.000000e+00 -1.715744e+08 4.323536e-13 3.788420e+04 4.209356e+04
38 30     -1 5.659050e+14 9.000000e+01  5.142015e+08 0.000000e+00  8.927463e+06 0.000000e+00 0.000000e+00 0.000000e+00
38 31     -1 5.659050e+14 9.000000e+01  5.142015e+08 0.000000e+00  8.927463e+06 0.000000e+00 0.000000e+00 0.000000e+00
39  0     -1 6.073512e+14 0.000000e+00 -4.409557e+09 0.000000e+00  9.143910e+09 0.000000e+00 0.000000e+00 0.000000e+00
39  1     -1 6.073512e+14 3.000000e+00  1.374265e+09 0.000000e+00  2.121138e+10 0.000000e+00 0.000000e+00 0.000000e+00
39  2      0 6.073512e+14 6.000000e+00  3.137885e+09 0.000000e+00  2.218447e+10 6.031316e-15 6.542323e+04 7.269248e+04
39  3      0 6.073512e+14 9.000000e+00  3.641833e+09 0.000000e+00  1.710589e+10 8.329954e-15 5.838439e+04 6.487154e+04
39  4      0 6.073512e+14 1.200000e+01  3.307411e+09 0.000000e+00  1.168407e+10 9.776809e-15 5.523132e+04 6.136813e+04
39  5      0 6.073512e+14 1.500000e+01  3.004304e+09 0.000000e+00  8.333000e+09 1.143649e-14 5.272303e+04 5.858115e+04
39  6      0 6.073512e+14 1.800000e+01  2.867569e+09 0.000000e+00  6.391739e+09 1.264782e-14 5.084622e+04 5.649580e+04
39  7      0 6.073512e+14 2.100000e+01  2.837884e+09 0.000000e+00  5.279816e+09 1.289533e-14 4.841300e+04 5.379222e+04
39  8      0 6.073512e+14 2.400000e+01  2.854356e+09 0.000000e+00  4.567488e+09 1.239046e-14 4.721225e+04 5.245806e+04
39  9      0 6.073512e+14 2.700000e+01  2.881974e+09 0.000000e+00  4.063124e+09 1.142566e-14 4.636448e+04 5.151609e+04
39 10      0 6.073512e+14 3.000000e+01  2.941630e+09 0.000000e+00  3.682374e+09 1.046836e-14 4.562652e+04 5.069613e+04
39 11      0 6.073512e+14 3.300000e+01  3.002378e+09 0.000000e+00  3.375966e+09 9.681863e-15 4.503343e+04 5.003715e+04
39 12      0 6.073512e+14 3.600000e+01  3.050541e+09 0.000000e+00  3.056040e+09 9.197158e-15 4.445225e+04 4.939138e+04
39 13      0 6.073512e+14 3.900000e+01  3.046139e+09 0.000000e+00  2.688932e+09 9.096297e-15 4.372462e+04 4.858291e+04
39 14      0 6.073512e+14 4.200000e+01  2.950101e+09 0.000000e+00  2.268623e+09 9.451679e-15 4.278146e+04 4.753496e+04
39 15      0 6.073512e+14 4.500000e+01  2.765931e+09 0.000000e+00  1.820013e+09 1.028964e-14 4.169108e+04 4.632342e+04
39 16      0 6.073512e+14 4.800000e+01  2.541910e+09 0.000000e+00  1.396314e+09 1.175181e-14 4.060740e+04 4.511934e+04
39 17      0 6.073512e+14 5.100000e+01  2.342472e+09 0.000000e+00  1.048526e+09 1.361244e-14 3.949190e+04 4.387989e+04
39 18      0 6.073512e+14 5.400000e+01  2.159433e+09 0.000000e+00  7.662508e+08 1.568510e-14 3.831485e+04 4.257206e+04
39 19      0 6.073512e+14 5.700000e+01  1.987376e+09 0.000000e+00  5.417391e+08 1.871109e-14 3.713556e+04 4.126173e+04
39 20      0 6.073512e+14 6.000000e+01  1.814353e+09 0.000000e+00  3.539538e+08 2.381422e-14 3.599705e+04 3.999672e+04
39 21      0 6.073512e+14 6.300000e+01  1.620395e+09 0.000000e+00  1.816069e+08 3.261064e-14 3.496970e+04 3.885522e+04
39 22      0 6.073512e+14 6.600000e+01  1.424896e+09 0.000000e+00  3.228834e+07 4.409550e-14 3.398823e+04 3.776470e+04
39 23      0 6.073512e+14 6.900000e+01  1.255601e+09 0.000000e+00 -8.657344e+07 5.633945e-14 3.298950e+04 3.665499e+04
39 24      0 6.073512e+14 7.200000e+01  1.114460e+09 0.000000e+00 -1.713602e+08 6.898873e-14 3.212275e+04 3.569194e+04
39 25      0 6.073512e+14 7.500000e+01  1.005894e+09 0.000000e+00 -2.314980e+08 8.251022e-14 3.154815e+04 3.505350e+04
39 26      0 6.073512e+14 7.800000e+01  9.081622e+08 0.000000e+00 -2.698397e+08 9.550175e-14 3.129340e+04 3.477045e+04
39 27      0 6.073512e+14 8.100000e+01  8.071351e+08 0.000000e+00 -2.768339e+08 1.077654e-13 3.118989e+04 3.465543e+04
39 28      0 6.073512e+14 8.400000e+01  7.168111e+08 0.000000e+00 -2.406711e+08 1.202776e-13 3.119059e+04 3.465622e+04
39 29      0 6.073512e+14 8.700000e+01  6.567140e+08 0.000000e+00 -1.466933e+08 1.269815e-13 3.124485e+04 3.471650e+04
39 30     -1 6.073512e+14 9.000000e+01  6.363328e+08 0.000000e+00  6.222591e+05 0.000000e+00 0.000000e+00 0.000000e+00
39 31     -1 6.073512e+14 9.000000e+01  6.363328e+08 0.000000e+00  6.222591e+05 0.000000e+00 0.000000e+00 0.000000e+00
40  0     -1 6.518329e+14 0.000000e+00 -4.446432e+09 0.000000e+00  9.135066e+09 0.000000e+00 0.000000e+00 0.000000e+00
40  1     -1 6.518329e+14 3.000000e+00  1.409321e+09 0.000000e+00  2.127503e+10 0.000000e+00 0.000000e+00 0.000000e+00
40  2      0 6.518329e+14 6.000000e+00  3.198780e+09 0.000000e+00  2.205999e+10 5.479886e-15 6.280406e+04 6.978228e+04
40  3      0 6.518329e+14 9.000000e+00  3.683323e+09 0.000000e+00  1.684166e+10 7.543989e-15 5.608903e+04 6.232115e+04
40  4      0 6.518329e+14 1.200000e+01  3.370106e+09 0.000000e+00  1.144430e+10 8.740521e-15 5.319394e+04 5.910437e+04
40  5      0 6.518329e+14 1.500000e+01  3.064234e+09 0.000000e+00  8.157504e+09 1.010633e-14 5.080743e+04 5.645270e+04
40  6      0 6.518329e+14 1.800000e+01  2.942567e+09 0.000000e+00  6.365555e+09 1.087102e-14 4.879895e+04 5.422105e+04
40  7      0 6.518329e+14 2.100000e+01  2.870744e+09 0.000000e+00  5.206888e+09 1.068582e-14 4.677831e+04 5.197591e+04
40  8      0 6.518329e+14 2.400000e+01  2.849951e+09 0.000000e+00  4.501244e+09 9.934842e-15 4.562955e+04 5.069950e+04
40  9      0 6.518329e+14 2.700000e+01  2.885500e+09 0.000000e+00  4.056890e+09 9.013140e-15 4.480701e+04 4.978557e+04
40 10      0 6.518329e+14 3.000000e+01  2.937418e+09 0.000000e+00  3.688588e+09 8.210400e-15 4.406978e+04 4.896642e+04
40 11      0 6.518329e+14 3.300000e+01  2.996055e+09 0.000000e+00  3.346253e+09 7.619770e-15 4.342128e+04 4.824587e+04
40 12      0 6.518329e+14 3.600000e+01  3.043790e+09 0.000000e+00  2.990630e+09 7.324048e-15 4.271527e+04 4.746141e+04
40 13      0 6.518329e+14 3.900000e+01  3.071145e+09 0.000000e+00  2.616569e+09 7.379098e-15 4.184118e+04 4.649019e+04
40 14      0 6.518329e+14 4.200000e+01  3.022008e+09 0.000000e+00  2.208142e+09 7.825879e-15 4.080625e+04 4.534028e+04
40 15      0 6.518329e+14 4.500000e+01  2.894873e+09 0.000000e+00  1.800180e+09 8.660677e-15 3.970439e+04 4.411599e+04
40 16      0 6.518329e+14 4.800000e+01  2.712370e+09 0.000000e+00  1.407197e+09 9.819957e-15 3.858007e+04 4.286674e+04
40 17      0 6.518329e+14 5.100000e+01  2.502225e+09 0.000000e+00  1.052387e+09 1.106128e-14 3.735119e+04 4.150133e+04
40 18      0 6.518329e+14 5.400000e+01  2.303491e+09 0.000000e+00  7.602732e+08 1.229647e-14 3.600831e+04 4.000923e+04
40 19      0 6.518329e+14 5.700000e+01  2.112805e+09 0.000000e+00  5.221667e+08 1.424420e-14 3.463685e+04 3.848539e+04
40 20      0 6.518329e+14 6.000000e+01  1.923749e+09 0.000000e+00  3.204799e+08 1.787769e-14 3.328398e+04 3.698220e+04
40 21      0 6.518329e+14 6.300000e+01  1.725478e+09 0.000000e+00  1.344609e+08 2.291031e-14 3.200066e+04 3.555629e+04
40 22      0 6.518329e+14 6.600000e+01  1.522732e+09 0.000000e+00 -2.451196e+07 2.850602e-14 3.086547e+04 3.429497e+04
40 23      0 6.518329e+14 6.900000e+01  1.340726e+09 0.000000e+00 -1.390893e+08 3.270858e-14 2.983052e+04 3.314502e+04
40 24      0 6.518329e+14 7.200000e+01  1.192941e+09 0.000000e+00 -2.179176e+08 3.551111e-14 2.898784e+04 3.220871e+04
40 25      0 6.518329e+14 7.500000e+01  1.068593e+09 0.000000e+00 -2.644704e+08 3.730904e-14 2.833540e+04 3.148378e+04
40 26      0 6.518329e+14 7.800000e+01  9.554871e+08 0.000000e+00 -2.875402e+08 3.835376e-14 2.797210e+04 3.108011e+04
40 27      0 6.518329e+14 8.100000e+01  8.598620e+08 0.000000e+00 -2.744605e+08 3.901968e-14 2.777141e+04 3.085712e+04
40 28      0 6.518329e+14 8.400000e+01  7.806066e+08 0.000000e+00 -2.237846e+08 3.926864e-14 2.769508e+04 3.077231e+04
40 29      0 6.518329e+14 8.700000e+01  7.257697e+08 0.000000e+00 -1.211862e+08 3.950959e-14 2.768955e+04 3.076617e+04
40 30     -1 6.518329e+14 9.000000e+01  7.092002e+08 0.000000e+00  1.911599e+06 0.000000e+00 0.000000e+00 0.000000e+00
40 31     -1 6.518329e+14 9.000000e+01  7.092002e+08 0.000000e+00  1.911599e+06 0.000000e+00 0.000000e+00 0.000000e+00
41  0     -1 6.995724e+14 0.000000e+00 -4.491970e+09 0.000000e+00  9.144569e+09 0.000000e+00 0.000000e+00 0.000000e+00
41  1     -1 6.995724e+14 3.000000e+00  1.417359e+09 0.000000e+00  2.131567e+10 0.000000e+00 0.000000e+00 0.000000e+00
41  2      0 6.995724e+14 6.000000e+00  3.244954e+09 0.000000e+00  2.193119e+10 4.961631e-15 6.001005e+04 6.667783e+04
41  3      0 6.995724e+14 9.000000e+00  3.789513e+09 0.000000e+00  1.664547e+10 6.692258e-15 5.446879e+04 6.052088e+04
41  4      0 6.995724e+14 1.200000e+01  3.525030e+09 0.000000e+00  1.129819e+10 7.670524e-15 5.108493e+04 5.676103e+04
41  5      0 6.995724e+14 1.500000e+01  3.184263e+09 0.000000e+00  8.040849e+09 8.848192e-15 4.891694e+04 5.435215e+04
41  6      0 6.995724e+14 1.800000e+01  3.014774e+09 0.000000e+00  6.301590e+09 9.204305e-15 4.678210e+04 5.198011e+04
41  7      0 6.995724e+14 2.100000e+01  2.946639e+09 0.000000e+00  5.248544e+09 8.651560e-15 4.536776e+04 5.040862e+04
41  8      0 6.995724e+14 2.400000e+01  2.948259e+09 0.000000e+00  4.605535e+09 7.823419e-15 4.416925e+04 4.907694e+04
41  9      0 6.995724e+14 2.700000e+01  2.975731e+09 0.000000e+00  4.146310e+09 7.012249e-15 4.331725e+04 4.813028e+04
41 10      0 6.995724e+14 3.000000e+01  3.038033e+09 0.000000e+00  3.775458e+09 6.379963e-15 4.264860e+04 4.738733e+04
41 11      0 6.995724e+14 3.300000e+01  3.129648e+09 0.000000e+00  3.432191e+09 5.975631e-15 4.197339e+04 4.663711e+04
41 12      0 6.995724e+14 3.600000e+01  3.210519e+09 0.000000e+00  3.069070e+09 5.824164e-15 4.115987e+04 4.573319e+04
41 13      0 6.995724e+14 3.900000e+01  3.218958e+09 0.000000e+00  2.653957e+09 5.982516e-15 4.018174e+04 4.464638e+04
41 14      0 6.995724e+14 4.200000e+01  3.120673e+09 0.000000e+00  2.198610e+09 6.481209e-15 3.907740e+04 4.341933e+04
41 15      0 6.995724e+14 4.500000e+01  2.936492e+09 0.000000e+00  1.733879e+09 7.343095e-15 3.790355e+04 4.211506e+04
41 16      0 6.995724e+14 4.800000e+01  2.760783e+09 0.000000e+00  1.339210e+09 8.364066e-15 3.666468e+04 4.073853e+04
41 17      0 6.995724e+14 5.100000e+01  2.617300e+09 0.000000e+00  1.016187e+09 9.248133e-15 3.536621e+04 3.929579e+04
41 18      0 6.995724e+14 5.400000e+01  2.496329e+09 0.000000e+00  7.527619e+08 1.004333e-14 3.398462e+04 3.776068e+04
41 19      0 6.995724e+14 5.700000e+01  2.378751e+09 0.000000e+00  5.158337e+08 1.116127e-14 3.255777e+04 3.617530e+04
41 20      0 6.995724e+14 6.000000e+01  2.227937e+09 0.000000e+00  2.838085e+08 1.296866e-14 3.113378e+04 3.459309e+04
41 21      0 6.995724e+14 6.300000e+01  2.032385e+09 0.000000e+00  7.481430e+07 1.486968e-14 2.980364e+04 3.311515e+04
41 22      0 6.995724e+14 6.600000e+01  1.818774e+09 0.000000e+00 -1.017304e+08 1.638556e-14 2.860897e+04 3.178775e+04
41 23      0 6.995724e+14 6.900000e+01  1.618811e+09 0.000000e+00 -2.214150e+08 1.683934e-14 2.760010e+04 3.066677e+04
41 24      0 6.995724e+14 7.200000e+01  1.441592e+09 0.000000e+00 -2.928229e+08 1.665961e-14 2.681319e+04 2.979243e+04
41 25      0 6.995724e+14 7.500000e+01  1.292136e+09 0.000000e+00 -3.307169e+08 1.598674e-14 2.625352e+04 2.917058e+04
41 26      0 6.995724e+14 7.800000e+01  1.153446e+09 0.000000e+00 -3.546528e+08 1.521038e-14 2.592259e+04 2.880288e+04
41 27      0 6.995724e+14 8.100000e+01  1.028709e+09 0.000000e+00 -3.389068e+08 1.458217e-14 2.572686e+04 2.858540e+04
41 28      0 6.995724e+14 8.400000e+01  9.262755e+08 0.000000e+00 -2.849788e+08 1.414176e-14 2.562918e+04 2.847687e+04
41 29      0 6.995724e+14 8.700000e+01  8.592450e+08 0.000000e+00 -1.571300e+08 1.393083e-14 2.558160e+04 2.842400e+04
41 30     -1 6.995724e+14 9.000000e+01  8.357002e+08 0.000000e+00  6.497576e+06 0.000000e+00 0.000000e+00 0.000000e+00
41 31     -1 6.995724e+14 9.000000e+01  8.357002e+08 0.000000e+00  6.497576e+06 0.000000e+00 0.000000e+00 0.000000e+00
42  0     -1 7.508083e+14 0.000000e+00 -4.450839e+09 0.000000e+00  9.315751e+09 0.000000e+00 0.000000e+00 0.000000e+00
42  1     -1 7.508083e+14 3.000000e+00  1.443570e+09 0.000000e+00  2.133007e+10 0.000000e+00 0.000000e+00 0.000000e+00
42  2      0 7.508083e+14 6.000000e+00  3.327899e+09 0.000000e+00  2.180854e+10 4.451050e-15 5.650746e+04 6.278607e+04
42  3      0 7.508083e+14 9.000000e+00  3.945118e+09 0.000000e+00  1.647311e+10 5.902077e-15 5.292480e+04 5.880533e+04
42  4      0 7.508083e+14 1.200000e+01  3.607529e+09 0.000000e+00  1.112745e+10 6.688210e-15 4.967276e+04 5.519196e+04
42  5      0 7.508083e+14 1.500000e+01  3.274127e+09 0.000000e+00  7.964758e+09 7.561201e-15 4.717212e+04 5.241347e+04
42  6      0 7.508083e+14 1.800000e+01  3.084698e+09 0.000000e+00  6.254877e+09 7.510153e-15 4.529489e+04 5.032765e+04
42  7      0 7.508083e+14 2.100000e+01  2.960618e+09 0.000000e+00  5.163231e+09 6.867761e-15 4.397367e+04 4.885963e+04
42  8      0 7.508083e+14 2.400000e+01  2.970789e+09 0.000000e+00  4.587176e+09 6.138033e-15 4.277019e+04 4.752243e+04
42  9      0 7.508083e+14 2.700000e+01  3.029015e+09 0.000000e+00  4.174616e+09 5.486930e-15 4.185377e+04 4.650419e+04
42 10      0 7.508083e+14 3.000000e+01  3.109840e+09 0.000000e+00  3.797186e+09 4.997064e-15 4.106198e+04 4.562442e+04
42 11      0 7.508083e+14 3.300000e+01  3.221890e+09 0.000000e+00  3.440418e+09 4.693316e-15 4.033235e+04 4.481372e+04
42 12      0 7.508083e+14 3.600000e+01  3.318881e+09 0.000000e+00  3.055911e+09 4.603010e-15 3.954145e+04 4.393494e+04
42 13      0 7.508083e+14 3.900000e+01  3.330799e+09 0.000000e+00  2.618861e+09 4.776707e-15 3.854092e+04 4.282325e+04
42 14      0 7.508083e+14 4.200000e+01  3.242865e+09 0.000000e+00  2.163457e+09 5.228099e-15 3.742754e+04 4.158615e+04
42 15      0 7.508083e+14 4.500000e+01  3.091835e+09 0.000000e+00  1.724040e+09 5.959062e-15 3.629045e+04 4.032273e+04
42 16      0 7.508083e+14 4.800000e+01  2.932579e+09 0.000000e+00  1.323542e+09 6.763378e-15 3.512483e+04 3.902759e+04
42 17      0 7.508083e+14 5.100000e+01  2.784685e+09 0.000000e+00  9.913388e+08 7.443860e-15 3.391884e+04 3.768760e+04
42 18      0 7.508083e+14 5.400000e+01  2.665567e+09 0.000000e+00  7.162485e+08 8.033691e-15 3.263999e+04 3.626665e+04
42 19      0 7.508083e+14 5.700000e+01  2.558631e+09 0.000000e+00  4.918674e+08 8.648342e-15 3.124324e+04 3.471471e+04
42 20      0 7.508083e+14 6.000000e+01  2.415605e+09 0.000000e+00  2.668698e+08 9.255283e-15 2.982622e+04 3.314024e+04
42 21      0 7.508083e+14 6.300000e+01  2.246476e+09 0.000000e+00  5.211825e+07 9.600036e-15 2.852815e+04 3.169795e+04
42 22      0 7.508083e+14 6.600000e+01  2.055745e+09 0.000000e+00 -1.243845e+08 9.547111e-15 2.739525e+04 3.043916e+04
42 23      0 7.508083e+14 6.900000e+01  1.869537e+09 0.000000e+00 -2.469263e+08 9.060956e-15 2.648041e+04 2.942268e+04
42 24      0 7.508083e+14 7.200000e+01  1.682212e+09 0.000000e+00 -3.351727e+08 8.344286e-15 2.578700e+04 2.865222e+04
42 25      0 7.508083e+14 7.500000e+01  1.501405e+09 0.000000e+00 -3.921125e+08 7.484094e-15 2.530379e+04 2.811532e+04
42 26      0 7.508083e+14 7.800000e+01  1.327118e+09 0.000000e+00 -4.338788e+08 6.695329e-15 2.501060e+04 2.778956e+04
42 27      0 7.508083e+14 8.100000e+01  1.165452e+09 0.000000e+00 -4.318011e+08 6.094355e-15 2.484052e+04 2.760058e+04
42 28      0 7.508083e+14 8.400000e+01  1.022665e+09 0.000000e+00 -3.813671e+08 5.709734e-15 2.475813e+04 2.750903e+04
42 29      0 7.508083e+14 8.700000e+01  9.351893e+08 0.000000e+00 -2.125449e+08 5.530694e-15 2.472807e+04 2.747564e+04
42 30     -1 7.508083e+14 9.000000e+01  9.142935e+08 0.000000e+00  3.086489e+07 0.000000e+00 0.000000e+00 0.000000e+00
42 31     -1 7.508083e+14 9.000000e+01  9.142935e+08 0.000000e+00  3.086489e+07 0.000000e+00 0.000000e+00 0.000000e+00
43  0     -1 8.057966e+14 0.000000e+00 -4.363809e+09 0.000000e+00  9.611616e+09 0.000000e+00 0.000000e+00 0.000000e+00
43  1     -1 8.057966e+14 3.000000e+00  1.493813e+09 0.000000e+00  2.124489e+10 0.000000e+00 0.000000e+00 0.000000e+00
43  2      0 8.057966e+14 6.000000e+00  3.437376e+09 0.000000e+00  2.163812e+10 3.913234e-15 5.335803e+04 5.928670e+04
43  3      0 8.057966e+14 9.000000e+00  4.054805e+09 0.000000e+00  1.631705e+10 5.144587e-15 5.091782e+04 5.657536e+04
43  4      0 8.057966e+14 1.200000e+01  3.667964e+09 0.000000e+00  1.101387e+10 5.766754e-15 4.865778e+04 5.406420e+04
43  5      0 8.057966e+14 1.500000e+01  3.337632e+09 0.000000e+00  7.900281e+09 6.305704e-15 4.593744e+04 5.104160e+04
43  6      0 8.057966e+14 1.800000e+01  3.186469e+09 0.000000e+00  6.268124e+09 6.125441e-15 4.409253e+04 4.899170e+04
43  7      0 8.057966e+14 2.100000e+01  3.101609e+09 0.000000e+00  5.295216e+09 5.529360e-15 4.264063e+04 4.737848e+04
43  8      0 8.057966e+14 2.400000e+01  3.086595e+09 0.000000e+00  4.702564e+09 4.894380e-15 4.157001e+04 4.618890e+04
43  9      0 8.057966e+14 2.700000e+01  3.149557e+09 0.000000e+00  4.259206e+09 4.338751e-15 4.068136e+04 4.520151e+04
43 10      0 8.057966e+14 3.000000e+01  3.261879e+09 0.000000e+00  3.874989e+09 3.966079e-15 3.976272e+04 4.418080e+04
43 11      0 8.057966e+14 3.300000e+01  3.383889e+09 0.000000e+00  3.498486e+09 3.762904e-15 3.883299e+04 4.314777e+04
43 12      0 8.057966e+14 3.600000e+01  3.482567e+09 0.000000e+00  3.098371e+09 3.745269e-15 3.786536e+04 4.207262e+04
43 13      0 8.057966e+14 3.900000e+01  3.492274e+09 0.000000e+00  2.651117e+09 3.929610e-15 3.683703e+04 4.093003e+04
43 14      0 8.057966e+14 4.200000e+01  3.377989e+09 0.000000e+00  2.153929e+09 4.327612e-15 3.574930e+04 3.972144e+04
43 15      0 8.057966e+14 4.500000e+01  3.223156e+09 0.000000e+00  1.696242e+09 4.869544e-15 3.460641e+04 3.845157e+04
43 16      0 8.057966e+14 4.800000e+01  3.095509e+09 0.000000e+00  1.311484e+09 5.383341e-15 3.340907e+04 3.712119e+04
43 17      0 8.057966e+14 5.100000e+01  3.013402e+09 0.000000e+00  9.950073e+08 5.763749e-15 3.215819e+04 3.573133e+04
43 18      0 8.057966e+14 5.400000e+01  2.930946e+09 0.000000e+00  7.218806e+08 6.048588e-15 3.086324e+04 3.429249e+04
43 19      0 8.057966e+14 5.700000e+01  2.838011e+09 0.000000e+00  4.591428e+08 6.288549e-15 2.953664e+04 3.281849e+04
43 20      0 8.057966e+14 6.000000e+01  2.697726e+09 0.000000e+00  2.192595e+08 6.372664e-15 2.827251e+04 3.141390e+04
43 21      0 8.057966e+14 6.300000e+01  2.507412e+09 0.000000e+00  6.380556e+06 6.181024e-15 2.715359e+04 3.017066e+04
43 22      0 8.057966e+14 6.600000e+01  2.294694e+09 0.000000e+00 -1.677498e+08 5.680773e-15 2.622600e+04 2.914000e+04
43 23      0 8.057966e+14 6.900000e+01  2.079252e+09 0.000000e+00 -2.868848e+08 5.003405e-15 2.549505e+04 2.832784e+04
43 24      0 8.057966e+14 7.200000e+01  1.882354e+09 0.000000e+00 -3.739500e+08 4.288271e-15 2.495070e+04 2.772300e+04
43 25      0 8.057966e+14 7.500000e+01  1.690304e+09 0.000000e+00 -4.483348e+08 3.607532e-15 2.459421e+04 2.732690e+04
43 26      0 8.057966e+14 7.800000e+01  1.495513e+09 0.000000e+00 -5.165223e+08 3.051760e-15 2.437961e+04 2.708845e+04
43 27      0 8.057966e+14 8.100000e+01  1.316173e+09 0.000000e+00 -5.079910e+08 2.650637e-15 2.425981e+04 2.695534e+04
43 28      0 8.057966e+14 8.400000e+01  1.165607e+09 0.000000e+00 -4.365542e+08 2.402486e-15 2.420264e+04 2.689182e+04
43 29      0 8.057966e+14 8.700000e+01  1.072365e+09 0.000000e+00 -2.370957e+08 2.296054e-15 2.418653e+04 2.687392e+04
43 30     -1 8.057966e+14 9.000000e+01  1.044105e+09 0.000000e+00 -2.067001e+06 0.000000e+00 0.000000e+00 0.000000e+00
43 31     -1 8.057966e+14 9.000000e+01  1.044105e+09 0.000000e+00 -2.067001e+06 0.000000e+00 0.000000e+00 0.000000e+00
44  0     -1 8.648122e+14 0.000000e+00 -4.104608e+09 0.000000e+00  9.933443e+09 0.000000e+00 0.000000e+00 0.000000e+00
