       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
7.53e+13 1.10e+14   17   11      0        0  2.95e+09  0.00e+00  4.49e+09 -3.12e-05  2.16e-16  1.08e-05  0.00e+00  0.00e+00  0.00e+00 -1.17e-04  1.44e-16  5.26e-05  2.28e-05  7.83e-05  1.02e+00  6.26e+05 
8.09e+13 1.05e+14   17   12      0        0  2.78e+09  0.00e+00  3.81e+09 -2.04e-05 -6.25e-17  1.03e-05  0.00e+00  0.00e+00  0.00e+00 -8.08e-05 -2.08e-16  4.25e-05  2.18e-05  5.82e-05  1.01e+00  6.26e+05 
8.64e+13 1.01e+14   17   13      0        0  2.66e+09  0.00e+00  3.31e+09 -1.55e-05  4.45e-17  1.07e-05  0.00e+00  0.00e+00  0.00e+00 -6.04e-05 -1.48e-17  3.76e-05  2.04e-05  4.74e-05  1.01e+00  6.26e+05 
9.15e+13 9.64e+13   17   14      0        0  2.54e+09  0.00e+00  2.88e+09 -1.42e-05 -4.43e-17  1.35e-05  0.00e+00  0.00e+00  0.00e+00 -4.88e-05  9.30e-17  3.57e-05  1.90e-05  4.13e-05  1.01e+00  6.26e+05 
9.64e+13 9.15e+13   17   15      0        0  2.40e+09  0.00e+00  2.51e+09 -1.44e-05 -4.42e-18  1.71e-05  0.00e+00  0.00e+00  0.00e+00 -4.07e-05 -1.77e-17  3.45e-05  1.84e-05  3.72e-05  1.01e+00  6.26e+05 
1.01e+14 8.64e+13   17   16      0        0  2.24e+09  0.00e+00  2.17e+09 -1.42e-05  9.91e-17  2.08e-05  0.00e+00  0.00e+00  0.00e+00 -3.41e-05  1.33e-16  3.35e-05  1.95e-05  3.44e-05  1.01e+00  6.26e+05 
1.05e+14 8.09e+13   17   17      0        0  2.07e+09  0.00e+00  1.87e+09 -1.15e-05  1.05e-16  2.14e-05  0.00e+00  0.00e+00  0.00e+00 -2.76e-05  1.25e-16  3.13e-05  2.07e-05  3.15e-05  1.00e+00  6.26e+05 
1.10e+14 7.53e+13   17   18      0        0  1.92e+09  0.00e+00  1.62e+09 -9.18e-06  8.37e-17  2.21e-05  0.00e+00  0.00e+00  0.00e+00 -2.25e-05  1.00e-16  3.00e-05  2.26e-05  3.00e-05  1.00e+00  6.26e+05 
1.13e+14 6.95e+13   17   19      0        0  1.76e+09  0.00e+00  1.37e+09 -8.67e-06 -9.75e-17  2.43e-05  0.00e+00  0.00e+00  0.00e+00 -2.03e-05 -6.55e-17  3.01e-05  2.24e-05  3.02e-05  1.00e+00  6.26e+05 
1.17e+14 6.34e+13   17   20      0        0  1.59e+09  0.00e+00  1.13e+09 -1.03e-05  2.88e-17  2.68e-05  0.00e+00  0.00e+00  0.00e+00 -1.90e-05  1.99e-17  3.01e-05  1.70e-05  3.05e-05  1.00e+00  6.26e+05 
1.20e+14 5.72e+13   17   21      0        0  1.38e+09  0.00e+00  8.97e+08 -1.56e-05  2.98e-17  3.43e-05  0.00e+00  0.00e+00  0.00e+00 -1.83e-05  5.46e-19  3.12e-05  9.68e-06  3.26e-05  1.00e+00  6.26e+05 
1.23e+14 5.09e+13   17   22      0        0  1.09e+09  0.00e+00  6.50e+08 -2.59e-05 -6.81e-17  4.99e-05  0.00e+00  0.00e+00  0.00e+00 -2.07e-05 -2.30e-17  3.59e-05  4.71e-06  3.91e-05  1.00e+00  6.26e+05 
1.25e+14 4.44e+13   17   23      0        0  6.31e+08  0.00e+00  3.45e+08 -3.98e-05 -1.78e-17  7.24e-05  0.00e+00  0.00e+00  0.00e+00 -2.45e-05 -1.31e-17  4.27e-05  2.28e-06  4.91e-05  1.00e+00  6.26e+05 
1.27e+14 3.78e+13   17   24      0        0 -1.35e+07  0.00e+00 -2.97e+06 -3.99e-05  3.40e-19  8.15e-05  0.00e+00  0.00e+00  0.00e+00 -2.07e-05  4.00e-21  3.99e-05  2.78e-06  5.02e-05  1.00e+00  6.26e+05 
1.29e+14 3.10e+13   17   25      0        0 -5.77e+08  0.00e+00 -2.51e+08 -1.71e-05 -3.28e-17  5.23e-05  0.00e+00  0.00e+00  0.00e+00 -8.47e-06 -1.64e-18  2.13e-05  2.08e-06  3.13e-05  1.00e+00  6.26e+05 
1.31e+14 2.42e+13   17   26      0        0 -7.50e+08  0.00e+00 -3.09e+08 -1.28e-06  2.23e-17  1.67e-05  0.00e+00  0.00e+00  0.00e+00 -8.01e-07  1.34e-17  3.36e-06 -4.63e-07  9.32e-06  1.00e+00  6.26e+05 
1.32e+14 1.74e+13   17   27      0        0 -7.99e+08  0.00e+00 -2.97e+08  1.19e-06  1.59e-17  8.40e-06  0.00e+00  0.00e+00  0.00e+00  1.27e-06  2.30e-18 -3.95e-06 -4.06e-06  6.85e-06  1.00e+00  6.26e+05 
1.33e+14 1.04e+13   17   28      0        0 -8.59e+08  0.00e+00 -2.54e+08  2.19e-06  2.48e-17  8.01e-06  0.00e+00  0.00e+00  0.00e+00  1.99e-06  9.54e-19 -1.07e-05 -1.12e-05  1.24e-05  1.00e+00  6.26e+05 
1.33e+14 3.48e+12   17   29      0        0 -9.03e+08  0.00e+00 -1.51e+08  3.35e-06  1.25e-18  4.46e-06  0.00e+00  0.00e+00  0.00e+00  1.73e-06 -2.16e-19 -2.28e-05 -2.48e-05  2.31e-05  1.00e+00  6.26e+05 
1.33e+14 8.14e-03   17   30     -2        0 -9.17e+08  0.00e+00  5.26e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.33e+14 8.14e-03   17   31     -2        0 -9.17e+08  0.00e+00  5.26e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.74e+12 1.43e+14   18    0     -2        0 -1.34e+09  0.00e+00  8.58e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.12e+13 1.42e+14   18    1     -2        0  1.34e+09  0.00e+00  1.48e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.86e+13 1.41e+14   18    2      0        0  1.82e+09  0.00e+00  1.98e+10  1.65e-04 -7.71e-17 -1.20e-05  0.00e+00  0.00e+00  0.00e+00  7.48e-04  0.00e+00 -4.09e-05  2.01e-04  4.44e-04  1.33e+00  6.26e+05 
2.60e+13 1.40e+14   18    3      0        0  2.94e+09  0.00e+00  2.09e+10  2.01e-04 -1.71e-16 -2.58e-05  0.00e+00  0.00e+00  0.00e+00  3.98e-05  0.00e+00  6.02e-06  1.97e-04  2.01e-04  1.41e+00  6.26e+05 
3.33e+13 1.39e+14   18    4      0        0  3.87e+09  0.00e+00  2.00e+10  1.15e-04 -3.21e-16 -2.20e-05  0.00e+00  0.00e+00  0.00e+00 -4.02e-04 -6.42e-16  6.64e-05  1.49e-04  3.04e-04  1.36e+00  6.26e+05 
4.05e+13 1.37e+14   18    5      0        0  4.38e+09  0.00e+00  1.76e+10  2.88e-05  6.83e-17 -1.23e-05  0.00e+00  0.00e+00  0.00e+00 -5.68e-04  2.73e-16  1.01e-04  1.00e-04  3.58e-04  1.26e+00  6.26e+05 
4.76e+13 1.35e+14   18    6      0        0  4.54e+09  0.00e+00  1.46e+10 -2.64e-05 -5.86e-17 -5.38e-06  0.00e+00  0.00e+00  0.00e+00 -5.56e-04  1.17e-16  1.12e-04  6.13e-05  3.32e-04  1.16e+00  6.26e+05 
5.46e+13 1.32e+14   18    7      0        0  4.37e+09  0.00e+00  1.15e+10 -6.70e-05 -1.04e-16  5.33e-06  0.00e+00  0.00e+00  0.00e+00 -4.87e-04 -3.65e-16  1.09e-04  2.41e-05  2.77e-04  1.10e+00  6.26e+05 
6.14e+13 1.29e+14   18    8      0        0  3.89e+09  0.00e+00  8.67e+09 -7.99e-05 -7.22e-17  1.36e-05  0.00e+00  0.00e+00  0.00e+00 -3.76e-04  1.93e-16  9.80e-05  1.43e-05  2.11e-04  1.05e+00  6.26e+05 
6.81e+13 1.25e+14   18    9      0        1  3.41e+09  0.00e+00  6.53e+09 -6.08e-05 -1.67e-16  1.29e-05  0.00e+00  0.00e+00  0.00e+00 -2.45e-04 -2.42e-16  7.87e-05  1.68e-05  1.44e-04  1.03e+00  6.26e+05 
7.46e+13 1.22e+14   18   10      0        0  3.10e+09  0.00e+00  5.21e+09 -3.73e-05  1.50e-16  1.08e-05  0.00e+00  0.00e+00  0.00e+00 -1.49e-04  8.46e-17  5.73e-05  1.63e-05  9.36e-05  1.02e+00  6.26e+05 
8.08e+13 1.18e+14   18   11      0        0  2.90e+09  0.00e+00  4.34e+09 -2.39e-05 -1.53e-16  8.13e-06  0.00e+00  0.00e+00  0.00e+00 -9.80e-05 -1.84e-16  4.47e-05  1.97e-05  6.69e-05  1.02e+00  6.26e+05 
8.69e+13 1.13e+14   18   12      0        0  2.76e+09  0.00e+00  3.71e+09 -1.61e-05  1.08e-16  8.72e-06  0.00e+00  0.00e+00  0.00e+00 -7.01e-05  6.65e-17  3.79e-05  1.98e-05  5.18e-05  1.01e+00  6.26e+05 
9.27e+13 1.09e+14   18   13      0        0  2.65e+09  0.00e+00  3.23e+09 -1.30e-05 -8.00e-17  9.79e-06  0.00e+00  0.00e+00  0.00e+00 -5.37e-05 -1.49e-16  3.42e-05  2.29e-05  4.29e-05  1.01e+00  6.26e+05 
9.82e+13 1.04e+14   18   14      0        0  2.54e+09  0.00e+00  2.82e+09 -1.10e-05  1.77e-16  1.24e-05  0.00e+00  0.00e+00  0.00e+00 -4.28e-05  1.36e-16  3.28e-05  2.19e-05  3.75e-05  1.01e+00  6.26e+05 
1.04e+14 9.82e+13   18   15      0        0  2.42e+09  0.00e+00  2.46e+09 -1.12e-05  8.02e-17  1.48e-05  0.00e+00  0.00e+00  0.00e+00 -3.53e-05  7.82e-17  3.12e-05  1.97e-05  3.35e-05  1.01e+00  6.26e+05 
1.09e+14 9.27e+13   18   16      0        0  2.28e+09  0.00e+00  2.15e+09 -1.09e-05  8.82e-17  1.72e-05  0.00e+00  0.00e+00  0.00e+00 -2.96e-05  4.92e-17  2.97e-05  1.80e-05  3.06e-05  1.01e+00  6.26e+05 
1.13e+14 8.69e+13   18   17      0        0  2.13e+09  0.00e+00  1.86e+09 -8.92e-06 -3.28e-17  1.90e-05  0.00e+00  0.00e+00  0.00e+00 -2.40e-05 -3.62e-17  2.82e-05  1.74e-05  2.83e-05  1.00e+00  6.26e+05 
1.18e+14 8.08e+13   18   18      0        0  1.99e+09  0.00e+00  1.62e+09 -7.53e-06 -4.12e-17  1.93e-05  0.00e+00  0.00e+00  0.00e+00 -2.05e-05 -3.03e-17  2.70e-05  1.66e-05  2.70e-05  1.00e+00  6.26e+05 
1.22e+14 7.46e+13   18   19      0        0  1.84e+09  0.00e+00  1.38e+09 -8.72e-06  5.27e-17  2.27e-05  0.00e+00  0.00e+00  0.00e+00 -1.97e-05  8.85e-18  2.80e-05  1.42e-05  2.81e-05  1.00e+00  6.26e+05 
1.25e+14 6.81e+13   18   20      0        0  1.64e+09  0.00e+00  1.13e+09 -1.29e-05  6.32e-17  2.92e-05  0.00e+00  0.00e+00  0.00e+00 -1.92e-05  2.26e-17  2.95e-05  1.20e-05  3.01e-05  1.00e+00  6.26e+05 
1.29e+14 6.14e+13   18   21      0        0  1.39e+09  0.00e+00  8.74e+08 -1.92e-05 -2.07e-17  3.81e-05  0.00e+00  0.00e+00  0.00e+00 -1.93e-05 -1.23e-17  3.15e-05  8.89e-06  3.32e-05  1.00e+00  6.26e+05 
1.32e+14 5.46e+13   18   22      0        0  1.03e+09  0.00e+00  5.98e+08 -2.93e-05  5.39e-17  5.29e-05  0.00e+00  0.00e+00  0.00e+00 -2.21e-05  9.61e-18  3.61e-05  4.68e-06  3.95e-05  1.00e+00  6.26e+05 
1.35e+14 4.76e+13   18   23      0        1  5.20e+08  0.00e+00  2.70e+08 -3.87e-05  8.62e-19  7.05e-05  0.00e+00  0.00e+00  0.00e+00 -2.35e-05  6.05e-18  4.01e-05  2.35e-06  4.66e-05  1.00e+00  6.26e+05 
1.37e+14 4.05e+13   18   24      0        0 -1.17e+08  0.00e+00 -6.31e+07 -3.27e-05  2.72e-19  7.04e-05  0.00e+00  0.00e+00  0.00e+00 -1.68e-05  1.22e-18  3.37e-05  2.75e-06  4.32e-05  1.00e+00  6.26e+05 
1.39e+14 3.33e+13   18   25      0        0 -5.91e+08  0.00e+00 -2.67e+08 -1.15e-05  1.62e-17  4.06e-05  0.00e+00  0.00e+00  0.00e+00 -5.55e-06  7.48e-18  1.59e-05  2.02e-06  2.45e-05  1.00e+00  6.26e+05 
1.40e+14 2.60e+13   18   26      0        0 -7.25e+08  0.00e+00 -3.06e+08  2.57e-07 -3.23e-17  1.30e-05  0.00e+00  0.00e+00  0.00e+00  2.22e-07 -1.62e-17  1.61e-06 -2.31e-07  7.57e-06  1.00e+00  6.26e+05 
1.41e+14 1.86e+13   18   27      0        0 -7.73e+08  0.00e+00 -2.89e+08  1.91e-06  3.03e-17  7.52e-06  0.00e+00  0.00e+00  0.00e+00  1.60e-06  2.36e-17 -4.01e-06 -2.99e-06  6.49e-06  1.00e+00  6.26e+05 
1.42e+14 1.12e+13   18   28      0        0 -8.28e+08  0.00e+00 -2.45e+08  2.98e-06  2.89e-17  6.79e-06  0.00e+00  0.00e+00  0.00e+00  2.04e-06  3.68e-18 -9.79e-06 -9.11e-06  1.12e-05  1.00e+00  6.26e+05 
1.43e+14 3.74e+12   18   29      0        0 -8.66e+08  0.00e+00 -1.45e+08  4.10e-06  1.96e-17  3.62e-06  0.00e+00  0.00e+00  0.00e+00  1.74e-06 -3.93e-18 -2.06e-05 -2.13e-05  2.09e-05  1.00e+00  6.26e+05 
1.43e+14 8.74e-03   18   30     -2        0 -8.77e+08  0.00e+00  5.30e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.43e+14 8.74e-03   18   31     -2        0 -8.77e+08  0.00e+00  5.30e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.01e+12 1.53e+14   19    0     -2        0 -1.44e+09  0.00e+00  8.68e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.20e+13 1.53e+14   19    1     -2        0  1.31e+09  0.00e+00  1.51e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.00e+13 1.52e+14   19    2      0        0  1.85e+09  0.00e+00  2.01e+10  1.63e-04  3.68e-17 -1.26e-05  0.00e+00  0.00e+00  0.00e+00  6.93e-04  5.89e-16 -4.18e-05  1.93e-04  4.15e-04  1.35e+00  6.26e+05 
2.79e+13 1.51e+14   19    3      0        0  2.98e+09  0.00e+00  2.09e+10  1.85e-04  8.04e-17 -2.40e-05  0.00e+00  0.00e+00  0.00e+00 -2.45e-05  1.29e-15  1.07e-05  1.85e-04  1.89e-04  1.41e+00  6.26e+05 
3.58e+13 1.49e+14   19    4      0        0  3.90e+09  0.00e+00  1.98e+10  9.71e-05 -7.37e-17 -1.88e-05  0.00e+00  0.00e+00  0.00e+00 -4.35e-04 -1.18e-15  6.81e-05  1.33e-04  3.10e-04  1.35e+00  6.26e+05 
4.35e+13 1.47e+14   19    5      0        0  4.35e+09  0.00e+00  1.71e+10  1.43e-05  1.24e-16 -8.68e-06  0.00e+00  0.00e+00  0.00e+00 -5.58e-04  4.94e-16  9.81e-05  8.33e-05  3.43e-04  1.24e+00  6.26e+05 
5.11e+13 1.44e+14   19    6      0        0  4.42e+09  0.00e+00  1.40e+10 -3.42e-05 -1.59e-16 -1.55e-06  0.00e+00  0.00e+00  0.00e+00 -5.22e-04  1.06e-16  1.04e-04  4.86e-05  3.06e-04  1.15e+00  6.26e+05 
5.86e+13 1.41e+14   19    7      0        0  4.19e+09  0.00e+00  1.08e+10 -6.48e-05 -7.12e-17  5.99e-06  0.00e+00  0.00e+00  0.00e+00 -4.40e-04 -3.80e-16  9.95e-05  2.04e-05  2.49e-04  1.08e+00  6.26e+05 
6.59e+13 1.38e+14   19    8      0        0  3.70e+09  0.00e+00  8.08e+09 -6.94e-05  5.53e-17  1.24e-05  0.00e+00  0.00e+00  0.00e+00 -3.22e-04  2.65e-16  8.59e-05  1.26e-05  1.81e-04  1.05e+00  6.26e+05 
7.31e+13 1.35e+14   19    9      0        0  3.27e+09  0.00e+00  6.17e+09 -4.91e-05 -5.33e-17  1.13e-05  0.00e+00  0.00e+00  0.00e+00 -2.03e-04 -3.20e-17  6.71e-05  1.80e-05  1.21e-04  1.03e+00  6.26e+05 
8.00e+13 1.31e+14   19   10      0        0  3.01e+09  0.00e+00  4.98e+09 -2.99e-05  5.24e-18  8.66e-06  0.00e+00  0.00e+00  0.00e+00 -1.25e-04  6.29e-17  4.92e-05  1.93e-05  7.99e-05  1.02e+00  6.26e+05 
8.67e+13 1.26e+14   19   11      0        0  2.83e+09  0.00e+00  4.18e+09 -1.82e-05  1.30e-16  6.60e-06  0.00e+00  0.00e+00  0.00e+00 -8.35e-05  1.14e-16  3.84e-05  2.22e-05  5.78e-05  1.01e+00  6.26e+05 
9.32e+13 1.22e+14   19   12      0        0  2.73e+09  0.00e+00  3.61e+09 -1.11e-05 -1.48e-16  5.57e-06  0.00e+00  0.00e+00  0.00e+00 -5.94e-05 -1.32e-16  3.22e-05  1.98e-05  4.51e-05  1.01e+00  6.26e+05 
9.95e+13 1.16e+14   19   13      0        0  2.65e+09  0.00e+00  3.17e+09 -8.27e-06  2.83e-17  6.76e-06  0.00e+00  0.00e+00  0.00e+00 -4.51e-05  1.99e-16  2.87e-05  1.81e-05  3.68e-05  1.01e+00  6.26e+05 
1.05e+14 1.11e+14   19   14      0        0  2.57e+09  0.00e+00  2.80e+09 -8.54e-06 -6.41e-18  1.01e-05  0.00e+00  0.00e+00  0.00e+00 -3.72e-05 -3.84e-17  2.85e-05  1.53e-05  3.29e-05  1.01e+00  6.26e+05 
1.11e+14 1.05e+14   19   15      0        0  2.45e+09  0.00e+00  2.45e+09 -1.07e-05  2.75e-17  1.40e-05  0.00e+00  0.00e+00  0.00e+00 -3.26e-05 -1.92e-18  2.90e-05  1.62e-05  3.10e-05  1.01e+00  6.26e+05 
1.16e+14 9.95e+13   19   16      0        0  2.31e+09  0.00e+00  2.13e+09 -1.01e-05 -1.26e-16  1.58e-05  0.00e+00  0.00e+00  0.00e+00 -2.76e-05 -1.43e-16  2.75e-05  1.61e-05  2.84e-05  1.01e+00  6.26e+05 
1.22e+14 9.32e+13   19   17      0        0  2.17e+09  0.00e+00  1.86e+09 -8.42e-06 -2.74e-17  1.69e-05  0.00e+00  0.00e+00  0.00e+00 -2.26e-05  2.93e-17  2.60e-05  1.77e-05  2.62e-05  1.00e+00  6.26e+05 
1.26e+14 8.67e+13   19   18      0        0  2.03e+09  0.00e+00  1.60e+09 -7.90e-06 -6.00e-17  1.94e-05  0.00e+00  0.00e+00  0.00e+00 -2.02e-05 -8.89e-18  2.62e-05  1.96e-05  2.62e-05  1.00e+00  6.26e+05 
1.31e+14 8.00e+13   19   19      0        0  1.86e+09  0.00e+00  1.35e+09 -9.77e-06  1.15e-16  2.25e-05  0.00e+00  0.00e+00  0.00e+00 -1.93e-05  1.15e-16  2.69e-05  1.67e-05  2.69e-05  1.00e+00  6.26e+05 
1.35e+14 7.31e+13   19   20      0        0  1.65e+09  0.00e+00  1.10e+09 -1.37e-05 -1.07e-16  2.74e-05  0.00e+00  0.00e+00  0.00e+00 -1.87e-05 -3.99e-17  2.72e-05  1.04e-05  2.77e-05  1.00e+00  6.26e+05 
1.38e+14 6.59e+13   19   21      0        0  1.39e+09  0.00e+00  8.40e+08 -2.09e-05 -7.93e-17  3.82e-05  0.00e+00  0.00e+00  0.00e+00 -1.98e-05 -4.92e-17  3.02e-05  5.11e-06  3.18e-05  1.00e+00  6.26e+05 
1.41e+14 5.86e+13   19   22      0        0  9.84e+08  0.00e+00  5.42e+08 -3.10e-05 -3.45e-17  5.48e-05  0.00e+00  0.00e+00  0.00e+00 -2.25e-05 -1.33e-17  3.55e-05  2.12e-06  3.92e-05  1.00e+00  6.26e+05 
1.44e+14 5.11e+13   19   23      0        0  4.19e+08  0.00e+00  1.98e+08 -3.61e-05 -9.92e-18  6.77e-05  0.00e+00  0.00e+00  0.00e+00 -2.15e-05 -4.03e-18  3.70e-05  1.84e-06  4.37e-05  1.00e+00  6.26e+05 
1.47e+14 4.35e+13   19   24      0        0 -1.94e+08  0.00e+00 -1.11e+08 -2.59e-05  3.68e-18  6.00e-05  0.00e+00  0.00e+00  0.00e+00 -1.33e-05  4.51e-18  2.78e-05  2.47e-06  3.65e-05  1.00e+00  6.26e+05 
1.49e+14 3.58e+13   19   25      0        0 -5.88e+08  0.00e+00 -2.74e+08 -7.62e-06 -3.04e-18  3.14e-05  0.00e+00  0.00e+00  0.00e+00 -3.55e-06 -1.52e-17  1.16e-05  1.79e-06  1.89e-05  1.00e+00  6.26e+05 
1.51e+14 2.79e+13   19   26      0        0 -6.93e+08  0.00e+00 -2.98e+08  1.16e-06 -4.56e-17  1.03e-05  0.00e+00  0.00e+00  0.00e+00  7.82e-07 -1.29e-17  4.33e-07  7.85e-08  6.34e-06  1.00e+00  6.26e+05 
1.52e+14 2.00e+13   19   27      0        0 -7.40e+08  0.00e+00 -2.78e+08  2.46e-06  3.53e-17  6.59e-06  0.00e+00  0.00e+00  0.00e+00  1.70e-06  1.44e-17 -3.90e-06 -1.98e-06  5.95e-06  1.00e+00  6.26e+05 
1.53e+14 1.20e+13   19   28      0        0 -7.88e+08  0.00e+00 -2.35e+08  3.53e-06  1.45e-17  5.58e-06  0.00e+00  0.00e+00  0.00e+00  1.90e-06  6.01e-19 -8.90e-06 -7.28e-06  9.94e-06  1.00e+00  6.26e+05 
1.53e+14 4.01e+12   19   29      0        0 -8.20e+08  0.00e+00 -1.38e+08  4.54e-06  2.84e-17  2.87e-06  0.00e+00  0.00e+00  0.00e+00  1.46e-06 -1.60e-18 -1.84e-05 -1.83e-05  1.86e-05  1.00e+00  6.26e+05 
1.53e+14 9.38e-03   19   30     -2        0 -8.28e+08  0.00e+00  5.08e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.53e+14 9.38e-03   19   31     -2        0 -8.28e+08  0.00e+00  5.08e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.30e+12 1.64e+14   20    0     -2        0 -1.54e+09  0.00e+00  8.70e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.29e+13 1.64e+14   20    1     -2        0  1.27e+09  0.00e+00  1.53e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.15e+13 1.63e+14   20    2      0        0  1.90e+09  0.00e+00  2.03e+10  1.62e-04  1.05e-16 -1.26e-05  0.00e+00  0.00e+00  0.00e+00  6.39e-04  0.00e+00 -4.28e-05  1.81e-04  3.89e-04  1.37e+00  6.26e+05 
3.00e+13 1.62e+14   20    3      0        1  3.04e+09  0.00e+00  2.10e+10  1.69e-04  0.00e+00 -2.17e-05  0.00e+00  0.00e+00  0.00e+00 -8.54e-05  0.00e+00  1.56e-05  1.68e-04  1.86e-04  1.42e+00  6.26e+05 
3.84e+13 1.60e+14   20    4      0        0  3.93e+09  0.00e+00  1.95e+10  7.92e-05 -1.35e-16 -1.61e-05  0.00e+00  0.00e+00  0.00e+00 -4.59e-04  0.00e+00  6.84e-05  1.15e-04  3.11e-04  1.34e+00  6.26e+05 
4.67e+13 1.58e+14   20    5      0        0  4.31e+09  0.00e+00  1.66e+10  2.35e-06  1.12e-16 -6.19e-06  0.00e+00  0.00e+00  0.00e+00 -5.41e-04 -2.24e-16  9.47e-05  6.98e-05  3.26e-04  1.22e+00  6.26e+05 
5.49e+13 1.55e+14   20    6      0        0  4.31e+09  0.00e+00  1.33e+10 -3.92e-05 -1.20e-16  9.15e-07  0.00e+00  0.00e+00  0.00e+00 -4.86e-04 -3.85e-16  9.56e-05  3.70e-05  2.80e-04  1.13e+00  6.26e+05 
6.29e+13 1.52e+14   20    7      0        0  4.01e+09  0.00e+00  1.02e+10 -6.14e-05  2.17e-17  5.99e-06  0.00e+00  0.00e+00  0.00e+00 -3.92e-04  4.34e-16  8.85e-05  1.74e-05  2.21e-04  1.07e+00  6.26e+05 
7.08e+13 1.48e+14   20    8      0        0  3.54e+09  0.00e+00  7.56e+09 -5.92e-05 -1.43e-16  1.12e-05  0.00e+00  0.00e+00  0.00e+00 -2.74e-04 -4.69e-16  7.51e-05  1.20e-05  1.55e-04  1.04e+00  6.26e+05 
7.84e+13 1.44e+14   20    9      0        0  3.15e+09  0.00e+00  5.85e+09 -3.89e-05  1.48e-17  9.04e-06  0.00e+00  0.00e+00  0.00e+00 -1.68e-04 -1.48e-16  5.63e-05  1.61e-05  1.01e-04  1.03e+00  6.26e+05 
8.59e+13 1.40e+14   20   10      0        0  2.95e+09  0.00e+00  4.79e+09 -2.23e-05  0.00e+00  5.51e-06  0.00e+00  0.00e+00  0.00e+00 -1.04e-04  1.80e-16  4.15e-05  1.69e-05  6.83e-05  1.02e+00  6.26e+05 
9.31e+13 1.35e+14   20   11      0        0  2.81e+09  0.00e+00  4.07e+09 -1.35e-05  4.83e-17  5.15e-06  0.00e+00  0.00e+00  0.00e+00 -7.11e-05  6.76e-17  3.36e-05  1.85e-05  5.06e-05  1.01e+00  6.26e+05 
1.00e+14 1.30e+14   20   12      0        0  2.72e+09  0.00e+00  3.53e+09 -9.05e-06  6.37e-17  4.87e-06  0.00e+00  0.00e+00  0.00e+00 -5.21e-05  1.73e-16  2.92e-05  1.89e-05  4.04e-05  1.01e+00  6.26e+05 
1.07e+14 1.25e+14   20   13      0        0  2.65e+09  0.00e+00  3.10e+09 -7.19e-06  4.91e-17  6.07e-06  0.00e+00  0.00e+00  0.00e+00 -4.08e-05 -2.87e-17  2.65e-05  1.93e-05  3.39e-05  1.01e+00  6.26e+05 
1.13e+14 1.19e+14   20   14      0        0  2.57e+09  0.00e+00  2.74e+09 -7.89e-06 -1.46e-16  8.33e-06  0.00e+00  0.00e+00  0.00e+00 -3.40e-05 -1.77e-16  2.53e-05  1.79e-05  2.97e-05  1.01e+00  6.26e+05 
